title,date_or_period,author_or_creator,description_or_abstract,url_to_original_object,manuscript_id_or_shelfmark,material,dimensions,trove_category,trove_record_type,trove_id,trove_url
"ARMENIAN ATROCITIES. LONDON, September 22.",1915-09-25,,The Press Bureau reports that French official communications tend to confirm the reports that the Turks are taking advantage of their opportunity to,https://nla.gov.au/nla.news-article69405147?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,69405147,https://nla.gov.au/nla.news-article69405147?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN HORRORS. Thousands of Victims.,1917-02-20,,"Paris, Sunday.—""Le Journal"" publishes the American Committee's report on the Armenian atrocities. It pays 60,000 victims of exhaustion and",https://nla.gov.au/nla.news-article80453126?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,80453126,https://nla.gov.au/nla.news-article80453126?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN ATROCITIES. LONDON, September 23.",1915-09-24,,The Press Bureau states a French official communication confirms that the Turks took advantage of their opportunity to completely destroy the,https://nla.gov.au/nla.news-article79338849?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,79338849,https://nla.gov.au/nla.news-article79338849?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN ATROCITIES. TERRIBLE SUFFERINGS. NEW YORK, Tuesday.",1916-09-16,,"The Presbyterian Mission Board report details of the sufferings of the deported Armenians in North Arabia and Syria. Everywhere there are nakedness, hunger,",https://nla.gov.au/nla.news-article128033842?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,128033842,https://nla.gov.au/nla.news-article128033842?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN MASSACRES. THE TURKS' WAY.,1916-01-29,,"LONDON, 28- 1- 16. -- A Tiflis correspondent, from an interview with Murad, the Armenian leader, gives an account of the Turks' treatment of the",https://nla.gov.au/nla.news-article291782216?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,291782216,https://nla.gov.au/nla.news-article291782216?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN ATROCITIES. PARIS, February 16.",1917-02-24,,"""La Journal"" publishes the report of the Americas committee on the Armenian atrocities. The report states that 60,000 victims of exhaustion and",https://nla.gov.au/nla.news-article69413321?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,69413321,https://nla.gov.au/nla.news-article69413321?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN ATROCITIES. TERRIBLE SUFFERING. NEW YORK, Tuesday.",1916-09-13,,"The Presbyterian Mission Board report details of the sufferings of the deported Armenians in North Arabia and Syria. Everywhere there are nakedness, hunge"",",https://nla.gov.au/nla.news-article122176929?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,122176929,https://nla.gov.au/nla.news-article122176929?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
Deportations from Palestine Massacre of Jews by Turks,1917-07-29,,"Information gained by the ""Christian Science Monitor"" indicates that the Turks have comenenced a series of [?]trocities against the Jews of",https://nla.gov.au/nla.news-article57986249?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,57986249,https://nla.gov.au/nla.news-article57986249?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN ATROCITIES. TEN THOUSAND DROWNED.,1915-09-24,,"In his letter appealing to America to assist in stopping the Armenian atrocities, Viscount Bryce states that the Turks with relentless cruelty are",https://nla.gov.au/nla.news-article119522892?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,119522892,https://nla.gov.au/nla.news-article119522892?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN MASSACRES. LORD BRYCE'S APPEAL.,1915-09-23,,"Lord Bryce, in a letter appealing to America to assist in stopping the atrocities on the Armenians, narrates details of the relentless cruelty of the Turks in",https://nla.gov.au/nla.news-article15615552?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,15615552,https://nla.gov.au/nla.news-article15615552?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN ATROCITIES London, Sept. 21.",1915-09-23,,"Lord Bryce, in his letter appealing to America to assist in stopping the Armenian atrocities, narrates that the Turks with relentless",https://nla.gov.au/nla.news-article87382254?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,87382254,https://nla.gov.au/nla.news-article87382254?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN MASSACRES. LOUD BRYCE'S APPEAL.,1915-09-23,,"Lord Bryce, in a letter appealing to America to assist in stopping the atrocities on the Armenians, narrates details of the relentless [?] of the Turks in extirpating",https://nla.gov.au/nla.news-article121713184?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,121713184,https://nla.gov.au/nla.news-article121713184?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
PLANNING ARMENIAN MASSACRES EXTERMINATION ORDER.,1922-06-02,,"The ""Daily Telegraph"" publishes authenticated official telegrams sent by the late Talaat Pasha, Grand Vizir of Constantinople, to the Turkish",https://nla.gov.au/nla.news-article107664761?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,107664761,https://nla.gov.au/nla.news-article107664761?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"TURKEY ARMENIANS DEPORTED. LONDON, Tuesday.",1915-09-15,,"News has been received that 800,000 Armenians are being deported from Caesarea, Trebizond, Erzerum, and other cities in Asia Minor to the",https://nla.gov.au/nla.news-article111253280?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,111253280,https://nla.gov.au/nla.news-article111253280?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN ATROCITIES. TEN THOUSAND DROWNED.,1915-09-24,,"In his letter appealing to America to assist in stopping the Armenian atrocities, Viscount Bryce states that the Turks with relentness cruelty are",https://nla.gov.au/nla.news-article135783663?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,135783663,https://nla.gov.au/nla.news-article135783663?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ONE MILLION MURDERS. TERRIBLE PLIGHT OF ARMENIAN GIRLS.,1916-02-10,,Nearly a million Armonians in Turkey have perished in the massacres and wholesale deportations of Christians instigated by the Ottoman Government in,https://nla.gov.au/nla.news-article143392011?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,143392011,https://nla.gov.au/nla.news-article143392011?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"THIRD DEPORTEE YOUNG ARMENIAN ON THE MONGOLIA ""MILLIONAIRE'S SON""",1923-07-16,,"Be[?] the two [?]rish Envoys, another man is being deported on the Mongolia. His names is given as Joseph",https://nla.gov.au/nla.news-article119170878?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,119170878,https://nla.gov.au/nla.news-article119170878?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
DEPORTATIONS FROM PALESTINE. MASSACRE OF JEWS BY TURKS.,1917-08-22,,"In formation gained by the ""Christian Science Monitor"" indicates that the Turks have commenced a series of atrocities against the Jews of",https://nla.gov.au/nla.news-article117830577?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,117830577,https://nla.gov.au/nla.news-article117830577?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN ATROCITIES WHOLESALE MASSACRE OF CHRISTIANS.,1915-07-30,,"LONDON, Thursday Morning. — In the House of Lords, Lord Bryce asked for confirmation of his information as to the extensive massacring of",https://nla.gov.au/nla.news-article151716723?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,151716723,https://nla.gov.au/nla.news-article151716723?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
GERMAN EVIDENCE OF ARMENIAN ATROCITIES.,1917-09-11,,"The ""Baster Nechrtchien"" publishes the following letter addressed to the Foreign Office at Berlin, by teacher of the German School of Alep in ...",https://nla.gov.au/nla.news-article62572442?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,62572442,https://nla.gov.au/nla.news-article62572442?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN ATROCITIES. FEMALES SENT TO HAREIMS. LONDON, Monday.",1915-09-14,,"Over 800,600 Armenians have been deported from Caesarea: Trebirond and Erzurum, and other cities of Asia Minor, to the interior of Turkey, but",https://nla.gov.au/nla.news-article285558745?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,285558745,https://nla.gov.au/nla.news-article285558745?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN HORRORS STARVING PEASANTS DEVOUR CORPSES. London, Tuesday.",1916-09-13,,The Presbyterian Mission Board's report gives derails of the sufferings of the deported Armenians in Northern Armenia and Syria. There is,https://nla.gov.au/nla.news-article154702484?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,154702484,https://nla.gov.au/nla.news-article154702484?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN ATROCITIES. GIRLS SOLD FOR 10/.,1918-01-25,,"Further revolting details of the massacre of Armenians by Turkish peasants are given by the Rev. G. E. White, president, of Anatolia College, Marsovan, Northern",https://nla.gov.au/nla.news-article101400720?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,101400720,https://nla.gov.au/nla.news-article101400720?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN MASSACRES. EYE WITNESSES' APPALLING NARRATIVES.,1917-01-02,,"LONDON, Sunday.--The ""Times"" prints the first reports from a reliable Mohammedan source of the Armenian atrocities given by two Mussulman who were eye witness and",https://nla.gov.au/nla.news-article225794548?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,225794548,https://nla.gov.au/nla.news-article225794548?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
STILL THE UNSPEAKABLE TURK More Deportations and Massacres.,1921-09-02,,A Constantinople correspondent says there is disquieting news from the interior ot Anatolia. There seems no doubt that the Nationalist,https://nla.gov.au/nla.news-article140130318?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,140130318,https://nla.gov.au/nla.news-article140130318?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"Miscellaneous Items. ARMENIAN MASSACRES. LONDON, Tuesday.",1915-09-23,,"Lord Bryce, in a letter appealing to America to assist in stopping the Armenian atrocities, says: ""The Turks are relentless in their",https://nla.gov.au/nla.news-article188165188?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,188165188,https://nla.gov.au/nla.news-article188165188?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
STARVING ARMENIA MASSACRE AND DEPORTATION APPEAL FOR HELP,1923-09-10,,"It was a story of awful tragedy, of sorrow, and yet of wondrous heroism, that was told on Thursday by a visitor to Kalgoorlie",https://nla.gov.au/nla.news-article93302917?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,93302917,https://nla.gov.au/nla.news-article93302917?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
The Armenian Horrors SOME TERRIBLE DETAILS.,1917-02-19,,"PARIS, Saturday.—""Le Journal publishes the American commiteee's report on the Armenian atrocities. This states that 60,000 victims of",https://nla.gov.au/nla.news-article82816164?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,82816164,https://nla.gov.au/nla.news-article82816164?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN ATROCITIES. GHASTLY DETAILS. London, Wednesday.",1915-09-23,,"Viscount Bryce, in a letter appealing to America to assist in stopping the Armenian atrocities, narrates the relentless cruelty practised by the Turks in",https://nla.gov.au/nla.news-article154484887?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,154484887,https://nla.gov.au/nla.news-article154484887?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"KIAMIL PASHA HANGED. ARMENIAN MASSACRE SEQUEL. Constantinople, April 12.",1919-06-13,,Sentence has at last been delivered in the case of those responsible for the deportations and massacres in the Yozaad district. The death penalty was,https://nla.gov.au/nla.news-article5655622?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,5655622,https://nla.gov.au/nla.news-article5655622?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
